restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade,avg_sentiment,total_reviews,is_michelin,michelin_award
ramen hitoyoshi,ChIJA_33Z-Ib2jERUPhVR3rK2JY,4.4,678,,1.2642175,103.8203582,ramen champion pte. ltd.,A,0.95738,5,FALSE,
mos burger,ChIJJ8r1XOIb2jER2hkLuBrMJqQ,3.6,253,1,1.2643389,103.8201453,mos foods singapore pte. ltd.,A,0.53058,30,FALSE,
monster curry - vivo city,ChIJFR1DMJEZ2jER97UAiPBF-NI,4.7,1516,2,1.2634568,103.8228146,lau di fang scissors-cut curry rice pte. ltd.,A,0.55908,5,FALSE,
paradise dynasty,ChIJDyS7oFgZ2jERkHVAD9YPb2M,4.2,621,2,1.2634367,103.8228488,paradise dynasty pte. ltd.,Unknown,0.94652,5,FALSE,
mcdonald's vivocity,ChIJgY71BEIZ2jERwrDTyHjdHJs,4.1,1765,1,1.2648447,103.821092,seafood paradise (s) pte. ltd.,A,0.69728,5,FALSE,
seoul garden buffet & seoul garden hotpot - harbourfront centre,ChIJR2jLC9gb2jERSOMeHzTdNNs,4.6,1372,,1.2650798,103.8199438,kai garden private limited,A,0.96364,5,FALSE,
kfc (harbourfront centre),ChIJHSqxPeIb2jERny68VoFv5rY,4.3,931,2,1.2652128,103.8199861,the orange lantern(harbourfront) restaurant p l,A,0.18274,5,FALSE,
toast box (vivocity b2),ChIJFZzpo1gZ2jERnlP6DqU0GjU,3.6,817,1,1.2647139,103.8231658,ya kun kaya toast coffeestall since 1944 pte. ltd.,B,0.60454,5,FALSE,
prima computer systems - pos solutions,ChIJoZiROVkZ2jERxtjAavZ7dnw,5,1,,1.265116,103.825666,jrs food systems pte. ltd.,A,0,0,FALSE,
dusk @ mount faber peak,ChIJTa5Gxd8b2jERJkyx1H654CU,4.7,4101,2,1.2711347,103.8196354,mount faber nasi lemak fast food shop pte ltd,A,0.98516,5,FALSE,
makko teck neo,ChIJiz0y1GEZ2jERPsWznuo58bY,4.1,586,2,1.2730573,103.822421,makko teck neo pte. ltd.,A,0.97296,5,FALSE,
pizza hut harbourfront centre,ChIJZTd8Z-Ib2jERTY2VbzE2c2c,4.6,1223,2,1.2652601,103.8199978,alt. pizza pte. ltd.,A,0.80034,5,FALSE,
putien vivocity,ChIJQ7ONulgZ2jERTqwkadCVJBw,4.7,3458,2,1.2634208,103.8223318,prawn noodles & putien restaurant pte. ltd.,B,0.63564,5,FALSE,
crystal jade pavilion,ChIJQ7ONulgZ2jERzbjgQA1j2vs,4,693,2,1.2633755,103.8223827,crystal jade my bread (tbp) pte. ltd.,Unknown,0.89386,5,FALSE,
old habits cafe,ChIJiU9mL2AZ2jER07ZospknPBk,4.7,2294,2,1.2771481,103.8175278,hanis cafe & bakery pte. ltd.,A,0.94074,5,FALSE,
swensen's unlimited @ vivocity,ChIJA7UOu1gZ2jERcrEFy-AOKDs,4.5,6372,2,1.2634317,103.8229708,s connexion pte ltd,A,0.98008,5,FALSE,
mcdonald's harbourfront centre,ChIJZTd8Z-Ib2jER7gmpwtC56t4,4.1,2270,1,1.2642175,103.8203582,s connexion pte ltd,A,0.52322,5,FALSE,
amara singapore,ChIJrXZUXmsZ2jERdZPWv7o3QHA,4.1,3967,,1.2752457,103.8434106,cold storage singapore (1983) pte ltd,A,0.97436,5,FALSE,
carlton city hotel singapore,ChIJW-HHrWwZ2jERC16smRC_0NQ,4.4,2370,,1.2759801,103.8436052,carlton city hotel (singapore) pte ltd,A,0.92656,5,FALSE,
mcdonald's springleaf tower,ChIJbSX5nxQZ2jER7XXItxRWZLg,4.1,2633,1,1.2748671,103.8459685,tower 3 pte. ltd.,A,0.37406,5,FALSE,
the blue ginger,ChIJy3NcJ20Z2jERsizqEPou3Ek,4.2,1155,3,1.2774196,103.8437872,the exchange asia square pte ltd,A,0.8125,5,TRUE,Bib Gourmand
sofi cafe+keto,ChIJ0ZJOG20Z2jERRso4aE9y2dU,4.2,1110,2,1.2773378,103.8443099,hanis cafe & bakery pte. ltd.,A,0.85832,5,FALSE,
whole earth,ChIJ01wV1WwZ2jERSk88-PrWNFE,4.4,1392,3,1.277244,103.8447081,the whole earth pte ltd,A,0.90714,5,TRUE,Bib Gourmand
guo fu hotpot,ChIJEQWOiAwZ2jERTjMciUorsNw,4.3,917,2,1.2767378,103.8452062,fu lin group pte. ltd.,A,0.77764,5,FALSE,
ramen keisuke tori king,ChIJ9UBYpmwZ2jEROzy0wV08AhE,4.1,837,2,1.2745604,103.8436585,seah king ming,A,0.69194,5,FALSE,
yayoi japanese restaurant |100am tanjong pagar | teishoku | tonkatsu | chicken namban,ChIJ3QG1X2sZ2jERvSXA8S3Xr5w,4.4,673,2,1.2744243,103.8434309,texas chicken restaurant pte. ltd.,A,0.94564,5,FALSE,
itadakimasu by parco,ChIJvUUHX2sZ2jERiuf2ZRpP8h0,3.8,56,2,1.2745064,103.8435,the soul kitchen by big d pte. ltd.,A,0.54914,5,FALSE,
ya kun kaya toast (100 am),ChIJvUUHX2sZ2jERM01Rb070MXU,3.6,232,1,1.2745925,103.8436594,ya kun kaya toast coffeestall since 1944 pte. ltd.,B,0.32152,5,FALSE,
hosted@raeburn park pte ltd,ChIJ1d9MnGgZ2jERWuRwtHvsuBw,4.5,4,,1.273548,103.833406,breadtalk pte ltd,A,0,0,FALSE,
the public izakaya 2,ChIJMz-JTWsZ2jERqFZ1BAwG7OQ,4.2,434,,1.2744873,103.8443179,the exchange asia square pte ltd,A,0.94866,5,FALSE,
element restaurant amara singapore,ChIJK-a8X2sZ2jERMDuQGOcyCQg,4.1,512,,1.2749177,103.8437106,d&n singapore pte. ltd.,A,0.89718,5,FALSE,
curry leaf restaurant pte. ltd.,ChIJKZoOX2sZ2jERuMoj1rZ2tp4,4,1,,1.274961,103.843575,cure restaurant pte ltd,A,0,1,FALSE,
cafe oriental @ amara,ChIJv02dX2sZ2jERt5SU6PJqMoQ,4.2,96,,1.2750193,103.8433765,han's cafe & cake house pte. ltd.,A,0.95682,5,FALSE,
kotobuki restaurant (river valley) pte ltd - main office,ChIJa8CspRQZ2jER19WD7EHNFW8,,,,1.274627,103.845714,kotobuki restaurant (river valley) pte ltd,A,0,,FALSE,
f & b culture pte. ltd.,ChIJS_M3qmwZ2jERuQpqsXNQ3Zw,5,2,,1.2753422,103.8444743,dahetang f&b culture pte. ltd.,B,0,0,FALSE,
bar-roque grill,ChIJKZoOX2sZ2jERhJqFXCG1oAw,4.7,1479,3,1.275521,103.8436042,26@marina bar & bistro pte ltd,B,0.96878,5,TRUE,Selected Restaurants
oso ristorante,ChIJm1RmWm0Z2jERXcuhzAbomPc,4.4,858,3,1.2757603,103.8443705,oso ristorante pte. ltd.,A,0.97378,5,FALSE,
the marmalade pantry - cafe bistro @ tanjong pagar,ChIJ4TWEs2wZ2jERlHnfsC0JPQU,4.6,1557,,1.2758957,103.8442496,the exchange asia square pte ltd,A,0.5444,5,FALSE,
chotto matte,ChIJa4YZJG8Z2jERKAJ60Fq0Z4s,3,6,,1.2759243,103.8357253,,Unknown,0.0992,5,FALSE,
little part 1 cafe,ChIJa4YZJG8Z2jERg4a_sKwmYgI,4.6,635,2,1.2759299,103.8357315,hanis cafe & bakery pte. ltd.,A,0.87374,5,FALSE,
kueh ho jiak (tanjong pagar) hawker,ChIJP2QT6WwZ2jERWUEBkT9qtRA,4.5,182,,1.2765578,103.8431007,hawker qsr pte. ltd.,Unknown,0.95566,5,FALSE,
the coffee bean & tea leaf,ChIJ8SsJRBMZ2jERtctHb8ivYYk,4.1,362,2,1.2758609,103.8464093,the coffee bean & tea leaf (singapore) pte ltd,A,0.80334,10,FALSE,
ramen keisuke gyoza king,ChIJy3kl2mwZ2jERtd6AuRd52hs,4.3,778,2,1.2767686,103.843676,seah king ming,A,0.71446,5,FALSE,
teppei japanese restaurant,ChIJYWuy22wZ2jER0SsGm6Lbbq8,4.5,894,2,1.276722,103.8439479,hyangtogol (korean restaurant) pte. ltd.,A,0.92962,5,FALSE,
pasta e formaggio(p&f) @ international plaza,ChIJSaDTZxIZ2jERaij42zJQ5sI,4.4,404,,1.2761211,103.8459859,s&n international pte. ltd.,A,0.96088,5,FALSE,
mellben signature - tanjong pagar,ChIJz3ZC5GwZ2jERSz7uGSJMWXs,3.8,1139,2,1.2770307,103.8430264,ban heng teochew porridge (tanjong pagar) pte. ltd.,A,0.24594,5,FALSE,
sin huat xuan 星發軒,ChIJKdhRKWwZ2jER0fisaPg5p1Q,4.6,275,,1.276932,103.8362846,soon huat dining house pte. ltd.,B,0.9581,5,FALSE,
essen @ the pinnacle,ChIJfRlYVWwZ2jERD0twz59OtIU,4.3,956,2,1.277308,103.841782,the exchange asia square pte ltd,A,0.89182,5,FALSE,
hakata ikkousha ramen,ChIJ3xWl3WwZ2jERV_p9XsP-ZbU,4.4,954,2,1.2771166,103.8432542,masamune specialty ramen (singapore) llp,A,0.83572,5,FALSE,
ryo sushi,ChIJYWuy22wZ2jERzHWDrurjEMg,4.3,612,,1.277155,103.84373,ryo sushi (pte. ltd.),A,0.46314,5,FALSE,
han’s cafe,ChIJO1bi02wZ2jERV6naWny5scs,2.9,135,2,1.2768533,103.844954,han's cafe & cake house pte. ltd.,A,0.25628,5,FALSE,
the daily cut (tanjong pagar),ChIJWdGqMhMZ2jERfBLAF1ANAoU,4,742,,1.2767903,103.8452297,gardens by the bay,A,0.07852,5,FALSE,
sakari sushi,ChIJYWuy22wZ2jEReYQZ5RWDBN8,4.4,99,,1.27719,103.8437307,tatsu sushi (s) pte ltd,A,0.80838,5,FALSE,
lad & dad,ChIJYbYaGAAX2jER3PmA2FERqco,4.3,993,2,1.2773654,103.8429244,,Unknown,0.98054,5,FALSE,
kajiken (original),ChIJ_0C_3mwZ2jERXaCQInHCutM,4.5,664,2,1.2772362,103.843733,original hock lam street beef kway teow pte. ltd.,A,0.72068,5,FALSE,
the buffet restaurant,ChIJuScwyhQZ2jERirvNvi2XHAg,4.6,713,,1.273767,103.8450399,the exchange asia square pte ltd,A,0.93082,5,FALSE,
guzman y gomez - guoco tower,ChIJ1fwDJRMZ2jERfFTOxH9jnKo,4.6,2342,2,1.2768779,103.8452957,tower 3 pte. ltd.,A,0.68684,5,FALSE,
outram park ya hua rou gu cha,ChIJmwmtjWoZ2jERpptsIibpe3I,4.2,1676,2,1.2721092,103.8423891,shan cha pte ltd,A,0.8908,5,FALSE,
kuro maguro sushi and dining,ChIJr-0AJBMZ2jERKGlcZe2AbZg,4.5,722,3,1.2768041,103.8458822,jq dining pte. ltd.,A,0.8956,5,FALSE,
hokkaido izakaya,ChIJXXY6J20Z2jERRzsabUgPrcE,4,180,2,1.2774552,103.8437592,hokkaido sushi fine dining pte ltd,A,0.94936,5,FALSE,
curry village,ChIJfSHth3IZ2jERi4Vg_Spxn1k,3.9,331,1,1.2736169,103.8425567,curry village banana leaf pte. ltd.,C,0.42448,5,FALSE,
sbcd korean tofu house,ChIJ1WnHJhMZ2jERLDwEX_uj9tM,4.1,1170,2,1.2770512,103.8455475,yu kee duck and noodle house pte. ltd.,A,0.87774,5,FALSE,
halal vending machine @ marina south pier,ChIJgYQC_AwZ2jERAYw7Csyf5HE,5,1,,1.2708997,103.8632543,marina bay sands pte. ltd.,A,0,0,FALSE,
islam din,ChIJ91sm9E0H2jERCEjIfXl_L_0,4,1,,1.2866156,103.6237202,mohd rabiul islam,C,0,0,FALSE,
pnd restaurant and mini mart,ChIJY_QHbJIF2jERGz0LSwtHjb8,3.7,6,,1.2779012,103.6363623,imperial treasure fine dining restaurant pte. ltd.,A,0.08792,3,FALSE,
wonderlust pte ltd,ChIJQ7RtM3AH2jER8EaA_DQkxMs,,,,1.2951955,103.6267547,seafood paradise (s) pte. ltd.,A,0,,FALSE,
tuas canteen,ChIJWRvOxc4H2jER2Nu79dDyPyo,3.8,6,,1.2951955,103.6267547,we canteen pte. ltd.,Unknown,0.17238,2,FALSE,
variety nugget,ChIJi35jtuUV2jERp3LqvIz0FL4,,,,1.279821,103.6401659,,Unknown,0,,FALSE,
ali md kawsar,ChIJt3sTaDQH2jERcK19IkEqm84,,,,1.2949472,103.6304833,aashiq ali restaurant pte. ltd.,B,0,,FALSE,
staff canteen @ pesek road,ChIJjyzxa1cE2jER2kmN4nBIZAw,5,1,,1.28156,103.678582,xixiang kaya kopitiam (robinson road) pte. ltd.,A,0,0,FALSE,
instachef at src thoroughfare,ChIJNx_4mxcF2jER5uWN8OpKu9Q,,,,1.2907829,103.7121796,at fresh pte. ltd.,A,0,,FALSE,
mcdonald's west coast park,ChIJS5IVbvwa2jERDxPwmWkRghI,4.3,5744,1,1.2975443,103.7633584,lam's (singapore) culinary enterprise pte. ltd.,A,0.42344,5,FALSE,
the wharf,ChIJu7MGPOMa2jERiwWry4BnS2E,3.5,108,,1.2927481,103.7627338,the exchange asia square pte ltd,A,-0.01386,5,FALSE,
nana original thai food clementi,ChIJpacnPPwa2jERoFkXHFExOI8,3.9,644,1,1.2929144,103.7686345,taster food pte. ltd.,A,0.65512,5,FALSE,
niqqi's the cheese prata shop,ChIJS44NPfwa2jERH1ygoIgk05w,3.9,1141,1,1.2928572,103.7685899,gardens by the bay,A,0.8277,5,FALSE,
al amaan restaurant,ChIJpbpdPPwa2jER3qzoPX12xE8,4.2,1562,1,1.2927526,103.7684987,al amaan restaurant pte. ltd.,B,0.86214,5,FALSE,
al ameen @ clementi,ChIJ____z2EQ2jERGNtzWu1W7l4,4.3,1463,2,1.2929049,103.7686124,al zouq foods & caterer pte ltd,B,0.70816,5,FALSE,
beacon @ rsyc,ChIJu7MGPOMa2jERd7wzdlwZZtA,3.9,46,,1.2926833,103.7626794,the beacon room pte. ltd.,A,0.61486,5,FALSE,
muslim cooked food,ChIJKas7cAAb2jERi9GMyBJJOw4,,,,1.2846071,103.7740931,ho heng food & enterprise pte. ltd.,A,0,,FALSE,
lerrmak @ 440 pasir panjang,ChIJaXosalYb2jERrgEO-MJtRwA,4.9,21,,1.2923786,103.7683733,ngt confectionary (potong pasir) pte. ltd.,B,0.77932,5,FALSE,
roasted chicken/pork rice,ChIJX5I0egAb2jERF7OiCB2_q0c,,,,1.2846219,103.7742189,guan chee hong kong roasted duck pte. ltd.,A,0,,FALSE,
pham quyen halal vietnamese cuisine @ pasir panjang,ChIJbesWllsb2jEReOXvjJuR8h8,4.4,677,,1.2924096,103.7683459,sea cuisine (marina bay) pte. ltd.,A,0.74166,5,FALSE,
dario pizza & more,ChIJSV6OO_wa2jERdnMz-qR7XXo,4.4,527,2,1.2924497,103.7683135,extra virgin pizza pte. ltd.,A,0.8575,5,FALSE,
restaurant nur fayidha,ChIJixpIMwAb2jERlkXdx9un_x4,4.8,32,,1.292429,103.768382,nur fayidha restaurant pte ltd,A,0.59442,5,FALSE,
supper stretch,ChIJSxUQRgAb2jERL7yhR5fCNNc,,,,1.2924505,103.7684054,89.7 supper club pte. ltd.,Unknown,0,,FALSE,
chinese economy rice,ChIJYWv8JwAb2jERR6MoPL3RqKk,,,,1.2847663,103.774298,lau di fang scissors-cut curry rice pte. ltd.,A,0,,FALSE,
pitalah,ChIJlblM48Yb2jERqVfW1-OXW4s,4.5,2,,1.2922341,103.768912,,Unknown,0.4208,2,FALSE,
formosa delights,ChIJB6_SPfwa2jERhWb0-pMgLRo,4.1,571,2,1.2929497,103.7686889,formosa delights pte ltd,A,0.6772,5,FALSE,
fong seng nasi lemak,ChIJGSYcGPwa2jER4SlFZ31tdxQ,4.1,1298,2,1.2929977,103.7687169,kampong ria nasi padang pte ltd,B,0.7065,5,FALSE,
hong kong kitchen,ChIJD2KRPfwa2jERpjI_2ZxVBRA,3.4,229,,1.2930409,103.7687545,great chef hong kong kitchen pte. ltd.,B,0.47368,5,FALSE,
lazy lizard - pasir panjang,ChIJ_0dnTtwb2jERK4mQ3ngnayQ,4.8,1780,,1.2930834,103.7687374,ngt confectionary (potong pasir) pte. ltd.,B,0.90994,5,FALSE,
edokko food,ChIJb_cpBPsa2jERuOVHqtWhntU,,,,1.296121,103.766207,edokko food pte ltd,A,0,,FALSE,
le west den- prawning,ChIJCUK-Nqkb2jERq5VGW5D0IbY,4.6,51,,1.28299,103.780375,jia jia le cuisine f & b pte. ltd.,A,0.99422,5,FALSE,
eat fit meal prep,ChIJleO_ehAY2jERndRFIdZSPjA,4.2,10,,1.2797197,103.7859924,eat fit meal prep pte. ltd.,A,0.18948,5,FALSE,
sparkle,ChIJISBn6awb2jERRuKkH9QGSUk,3.9,29,,1.2878364,103.7827555,sparkle kingdom pte. ltd.,B,0.05682,5,FALSE,
reedz cafe,ChIJ94PkRqsb2jERj766IVTrIGM,1.9,16,,1.288347,103.7796998,bru cafe pte. ltd.,A,-0.60638,5,FALSE,
the pipe district,ChIJsys26awb2jERfQuHLB58LGQ,4.4,318,2,1.2881673,103.7830648,the exchange asia square pte ltd,A,0.96978,5,FALSE,
chilli padi tok panjang,ChIJ____L1Ua2jERJPYskmd9fe4,4.1,452,2,1.2917994,103.7776756,tok cai wei,A,0.95562,5,FALSE,
diamond kitchen,ChIJT6QdGrMb2jER3h26N-kFIbg,4.3,505,2,1.287656,103.79042,diamond kitchen private limited,A,0.87992,5,FALSE,
xin wang hong kong cafe - nuh medical centre,ChIJBWBGLlIa2jER_cjp3HYHN3o,4.8,2349,2,1.293892,103.7847061,wang hong,B,0.63718,5,FALSE,
viet meet thai,ChIJ--nhMVIa2jERp_-00fZlcWM,2.8,4,,1.2938782,103.784831,mama thai kitchen pte. ltd.,A,0.140525,3,FALSE,
beradik by western boy,ChIJ58pON1Ia2jERzdCmJCNvPUo,3.7,11,,1.295043,103.7824543,the soul kitchen by big d pte. ltd.,A,0.180114286,7,FALSE,
esarn thai corner pasir panjang,ChIJFwkLXLkb2jERSCQmKC7_PXw,4.6,902,2,1.2761949,103.7930246,thai affair pte. ltd.,A,0.77482,5,FALSE,
hooha cafe,ChIJ08b9RKUb2jER4HbtO6l_RIg,4.2,62,,1.279714,103.7860135,hooha cafe pte. ltd.,A,0.939,5,FALSE,
ah bear mookata,ChIJK4Vjhf8b2jER4Et-rHqwq_4,4.8,714,,1.28292,103.78048,ng ah sio investments pte. ltd.,A,0.7169,5,FALSE,
volta bistro,ChIJJVd0jNEb2jER5E621hKhmoA,4.7,66,,1.2829969,103.7801929,26@marina bar & bistro pte ltd,B,0.9197,5,FALSE,
nhus bistro,ChIJT1Itg7Eb2jER--ZJN1cu_90,4.3,23,,1.2830764,103.7806052,26@marina bar & bistro pte ltd,B,0.60732,5,FALSE,
kinn derm,ChIJuVKfHNIb2jERb_4VY2WutpQ,4.3,186,,1.2830764,103.7806052,,Unknown,0.9487,5,FALSE,
ignite spaces,ChIJoTa7_zkb2jERKAY2QjTJ_HQ,4.9,23,,1.2830764,103.7806052,ignite capital pte ltd,A,0.88394,5,FALSE,
le white bar,ChIJZ4JqKmgb2jEROuOzh5z42no,4.8,58,,1.2831852,103.7805348,j c tapas bar pte. ltd.,A,0.92994,5,FALSE,
orto,ChIJncjPBA8U2jER5ol9uaCD7KY,4.2,5715,,1.2831852,103.7805348,porto novo cafe pte ltd,B,0.9567,5,FALSE,
ken venture investment pte. ltd.,ChIJDVtFxasb2jERxW2BA6Z4qtE,,,,1.2853884,103.778933,wise&honest pte. ltd.,A,0,,FALSE,
stt indian cuisine,ChIJyZjkpyUT2jER56SlokPsko4,4.7,131,,1.2796,103.7856923,imperial treasure cantonese cuisine pte. ltd.,A,0.69884,5,FALSE,
chiacai - icon@pasir panjang,ChIJxYUPpX8b2jERWmWnot63OmE,5,66,,1.279546,103.7857002,chef icon pte. ltd.,A,0.9498,5,FALSE,
bacino italian bistro,ChIJMYmj8zQZ2jERDUivPLzVuGI,4.7,522,,1.2792617,103.7859138,spago homemade italian restaurant pte ltd,A,0.9891,5,FALSE,
wakamama japanese omakase (by reservations only),ChIJ_Wma4YQb2jERAthljNsxKqE,4.8,203,,1.2792617,103.7859138,gardens by the bay,A,0.90186,5,FALSE,
the jip and lab,ChIJ5fDFrewb2jERLqMtLwAPNu8,5,21,,1.279714,103.7860135,the exchange asia square pte ltd,A,0.92906,5,FALSE,
99 buona vista kitchen,ChIJR4mBArAb2jERMQtZDkYdvhE,4.2,508,1,1.2804626,103.7867971,99 buona vista kitchen pte. ltd.,B,0.9612,5,FALSE,
woo & noon authentic thai food,ChIJf1O-GwAb2jERzEjUjgkjcfo,5,1,,1.2859839,103.7832762,taster food pte. ltd.,A,0.6083,1,FALSE,
fishball noodles,ChIJHTvDUwAb2jERgCcdcafSjm4,5,1,,1.2860103,103.783346,red place's beef noodles pte. ltd.,B,0.8505,1,FALSE,
raja rasa indonesian cuisine & nasi padang,ChIJsXRg5xAb2jERcOAWEUdFzFs,5,1,,1.2861436,103.7832022,global rasa pte. ltd.,A,0.3818,1,FALSE,
xing xing handmade banmian,ChIJE70RAAAb2jER84cdzS-3Mqk,5,1,,1.2861268,103.7833113,chen xing,A,0.5423,1,FALSE,
"barrels british–indian bistro, buona vista",ChIJ7Z3gWqUb2jER2usAUakliwM,4.3,231,,1.2807082,103.7870009,qi ji bistro pte. ltd.,A,0.86422,5,FALSE,
365 your everyday food,ChIJIRSElW4b2jER3Wa8SGoGDNY,4.4,47,,1.2868545,103.7817143,ho heng food & enterprise pte. ltd.,A,0.5047,5,FALSE,
plank sourdough pizza - south buona vista,ChIJ18eWVn8b2jERJRk4cgDFk-8,3.8,30,,1.2807924,103.7870563,extra virgin pizza pte. ltd.,A,0.62906,5,FALSE,
green box salads,ChIJsVfpzQQb2jER_OKwDQRUYg8,5,11,,1.2862721,103.7833747,out of the cake box pte. ltd.,Unknown,0.6346,5,FALSE,
rainforest culinary pte. ltd.,ChIJwdSVq6ob2jERoI2CXQc1fjs,,,,1.2788118,103.787412,rainforest culinary pte. ltd.,A,0,,FALSE,
jb101 seafood @ science park,ChIJRYLogvIb2jERqRCDqYyxSxw,4.3,935,,1.2875109,103.782581,tian tian fisherman's pier seafood restaurant p l,B,0.85868,5,FALSE,
citrus kitchen,ChIJv9MbPyIb2jERp7XARdxz0hM,4.9,4087,,1.2881638,103.7830724,kitchen language pte. ltd.,A,0.98384,5,FALSE,
ahtti korean restaurant (science park),ChIJ779pZoob2jERW608l7TCtSo,4.7,35,,1.2881638,103.7830724,mouth restaurant pte ltd,A,0.94762,5,FALSE,
a hot hideout @ kent ridge (nus),ChIJQwH2mvsZ2jER3xDN9Afd33M,4.9,2962,,1.2905102,103.7813368,each-a-cup pte. ltd.,A,0.83452,5,FALSE,
dough magic,ChIJl9HTMQAb2jERAZiISpiVc3g,,,,1.2908125,103.7810169,stone & dough pte. ltd.,A,0,,FALSE,
supersnacks @ pgp,ChIJHeipRx0b2jERLo4OrQOlOyk,3.7,81,,1.2913009,103.7802549,,Unknown,0.58472,5,FALSE,
instachef at ascent science park,ChIJCwifO6cb2jERWSMHY6wJ0O4,,,,1.290953,103.784589,seafood park pte. ltd.,B,0,,FALSE,
zhen mei shi mixed veg rice,ChIJKQc17bsb2jERwr4Yq8vxO9Y,4.5,4,,1.2760067,103.7912094,lau di fang scissors-cut curry rice pte. ltd.,A,0.443625,3,FALSE,
明记鱼汤,ChIJ1ZaqEwAb2jERqPI5ODOIZaM,,,,1.2760178,103.7912221,,Unknown,0,,FALSE,
heng huat fried kway tiao,ChIJucjD4T8Q2jERCH4DSeuecVw,3.4,152,1,1.2759454,103.79121,heng xu (old chengdu) restaurant pte ltd,B,0.6366,5,FALSE,
lucy's catering,ChIJ05T8MAAb2jERoVJTkqumZc0,3.3,12,,1.2898361,103.7867431,seafood paradise (s) pte. ltd.,A,0.27444,5,FALSE,
forty one,ChIJqyBOQw0b2jERi7BkD4GJNm8,4.1,12,,1.27598,103.7912552,royal one pte. ltd.,A,0.58674,5,FALSE,
fauziah's,ChIJD3hFWT8b2jERfXNLmHywz6U,4.3,6,,1.27598,103.7912552,seafood paradise (s) pte. ltd.,A,0.84138,5,FALSE,
mr dum biryani,ChIJ5XgwliUZ2jERlyymzk1oxBY,4.1,35,,1.27598,103.7912552,mr bean international pte. ltd.,A,0.82424,5,FALSE,
jubilant hainamese chicken rice,ChIJO_st7bsb2jERpmZiCYIMY0o,4.5,37,,1.27598,103.7912552,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A,0.62976,5,FALSE,
sin chin heng drinks corner,ChIJ-YiG7bsb2jERI5AJfBJmrGs,,,,1.27598,103.7912552,hao heng pte. ltd.,Unknown,0,,FALSE,
pasir panjang food centre,ChIJf3Yu7bsb2jERADDFSroHkq0,4,3486,1,1.27598,103.7912552,best partners food management pte. ltd.,A,0.75248,5,FALSE,
abc brickworks market & food centre,ChIJKY77qdYb2jERgrqa1URSZIM,4.2,8402,1,1.2869047,103.8081551,taster food pte. ltd.,A,0.83392,5,FALSE,
tiong bahru lien fa shui jing pau,ChIJbT7CtXwZ2jER7eydU2G2c1g,3.4,52,,1.286197,103.8045354,mah hock tiong,B,0.54234,5,TRUE,Selected Restaurants
keng eng kee seafood @ alexandra village,ChIJu1Ef88sb2jER3Fc3W0QRoq8,4.2,5182,2,1.2857843,103.8037037,tao seafood asia (pte ltd),A,0.97352,5,FALSE,
the alkaff mansion,ChIJJ8m4Ydob2jERziWBq7UYU08,4.3,1280,,1.2788835,103.8131554,the exchange asia square pte ltd,A,0.93284,5,FALSE,
joe’s thai kitchen,ChIJIadbw8sb2jER3i-OvZSCBGk,4.3,497,2,1.2855796,103.8027435,seafood paradise (s) pte. ltd.,A,0.87696,5,FALSE,
handlebar,ChIJebkYhsYb2jERCaQ8kXH-hi8,4.4,1577,2,1.2787242,103.8043905,,Unknown,0.9578,5,FALSE,
lau phua chay authentic roasted delicacies,ChIJsT_npM0b2jER4NflEEMMLi4,2.2,138,,1.2863531,103.8044561,lau seng hock,A,0.5953,5,FALSE,
sunnychoice vegan cafe and healthy option store,ChIJyxsolcsb2jERqnKpHA6TiFM,4.4,136,,1.2862748,103.8032213,bru cafe pte. ltd.,A,0.75864,5,FALSE,
hei lun shi tang 黑轮食堂,ChIJoeBXbssb2jERsnEOvlPtBrQ,4.1,125,,1.2875231,103.8031063,tang yaqi,B,0.5991,5,FALSE,
queensway lau tan tutu kueh,ChIJwWjNccsb2jERESRPW2J8mbc,2.6,182,,1.2877063,103.803349,tan chow yea,A,-0.01844,5,FALSE,
otoko ramen,ChIJYy-Okcwb2jERyei18XwxyXM,4.3,417,2,1.2874884,103.8049925,kagetsu ramen pte. ltd.,A,0.74178,5,FALSE,
ma maison - anchorpoint,ChIJuzuvVjMa2jERN9QuE0pDZZ8,4.2,489,2,1.2883465,103.8048202,ma wei,B,0.82166,5,FALSE,
bountiful restaurant,ChIJMQiFIdAb2jERK3knfICI9Cc,3.2,35,,1.2812937,103.8100334,texas chicken restaurant pte. ltd.,A,0.15966,5,FALSE,
fish mart sakuraya,ChIJWwHJu8wb2jERbRp-AwtZ-oo,4.1,879,2,1.2889117,103.8051349,fish & co. restaurants pte. ltd.,B,0.76452,10,FALSE,
jin jin dessert 津津甜品,ChIJNd0eCM0b2jERIX5lVNMXatI,4,248,1,1.286817,103.8081639,jin de lai zhong hua la mian pte. ltd.,B,0.88634,5,FALSE,
ah pang steamboat seafood,ChIJCyw1YzQa2jER8-jn8Kxg5m8,4.2,197,2,1.2932672,103.8028827,marina live seafood & steamboat pte ltd,B,0.96334,5,FALSE,
fook seng goldenhill chicken rice,ChIJqWW5sjIa2jERTIwjQbn2ats,4.5,253,1,1.2892531,103.8095599,lim chong seng,B,0.70524,5,FALSE,
delisnacks 德利食,ChIJCyw1YzQa2jER87pEsz1xr5U,1.3,3,,1.2932672,103.8028827,li li,A,-0.132175,8,FALSE,
