restaurant_name,hygiene_grade,latitude,longitude
sunpark singapore pte. ltd.,NA,1.36924890739398,103.848399235571
pine bakery pte. ltd.,NA,1.36924890739398,103.848399235571
golden donuts pte. ltd.,A,1.36924890739398,103.848399235571
evercool pte. ltd.,A,1.36924890739398,103.848399235571
mr bean international pte. ltd.,A,1.36924890739398,103.848399235571
ten & han trading pte ltd,A,1.36924890739398,103.848399235571
the famous amos chocolate chip cookie singapore pte ltd,A,1.36924890739398,103.848399235571
sfbi (asia-pacific) pte. ltd.,A,1.36924890739398,103.848399235571
hundredfold remnant pte. ltd.,A,1.36924890739398,103.848399235571
wok hey pte. ltd.,,1.36924890739398,103.848399235571
stuff'd ventures pte. ltd.,,1.36924890739398,103.848399235571
cheers holdings (2004) pte. ltd.,A,1.36924890739398,103.848399235571
aaron f & b enterprise pte. ltd.,B,1.36924890739398,103.848399235571
xu xin,A,1.36604387941853,103.855368976987
amk443 eating house pte.ltd.,B,1.36604387941853,103.855368976987
khoo pee huay,B,1.36604387941853,103.855368976987
amk443 eating house pte.ltd.,B,1.36604387941853,103.855368976987
amk443 eating house pte.ltd.,B,1.36604387941853,103.855368976987
chee kiat hoe (xu jiehe),A,1.36604387941853,103.855368976987
badaling holdings pte. ltd.,NA,1.36776093713065,103.855357150392
united f&b pte. ltd.,B,1.36776093713065,103.855357150392
badaling holdings pte. ltd.,B,1.36776093713065,103.855357150392
jin hock (amk) pte ltd,B,1.36776093713065,103.855357150392
proofer bakery pte. ltd.,NA,1.36924890739398,103.848399235571
shan cheng (amk) pte ltd,A,1.36924890739398,103.848399235571
nan xiang pte. ltd.,A,1.36924890739398,103.848399235571
kungfu roast pte. ltd.,A,1.36924890739398,103.848399235571
singapore food delight manufacturer pte. ltd.,A,1.36924890739398,103.848399235571
yu kee group pte. ltd.,A,1.36924890739398,103.848399235571
qi ji express pte. ltd.,B,1.36924890739398,103.848399235571
r e & s enterprises pte ltd,A,1.36924890739398,103.848399235571
ho kee pau (singapore) pte. ltd.,A,1.36924890739398,103.848399235571
pk xpress investment (s) pte. ltd.,A,1.36924890739398,103.848399235571
lovelife ventures pte. ltd.,A,1.36924890739398,103.848399235571
golden hut (amkh) pte. ltd.,NA,1.36924890739398,103.848399235571
royal one pte. ltd.,A,1.36924890739398,103.848399235571
tiong bahru tian bo shui kueh pte. ltd.,A,1.36924890739398,103.848399235571
bengawan solo pte ltd,NA,1.36924890739398,103.848399235571
national transport workers' union?,B,1.36924890739398,103.848399235571
ang kok hui,B,1.37119665686825,103.857024015311
xu lixian,B,1.37119665686825,103.857024015311
bismarita,B,1.37119665686825,103.857024015311
bedok 539 pte. ltd.,B,1.37119665686825,103.857024015311
ang kok hui,B,1.37119665686825,103.857024015311
castel group pte. ltd.,B,1.37119665686825,103.857024015311
lim hock heng family restaurant pte ltd,B,1.37119665686825,103.857024015311
tee liong chuan,NA,1.37119665686825,103.857024015311
hup kah 69 pte. ltd.,B,1.3708945610762,103.856396513475
jr vending pte. ltd.,NA,1.38034089944269,103.848083337635
tony tang kok kiang,,1.38034089944269,103.848083337635
sin hong yun pte. ltd.,A,1.38034089944269,103.848083337635
s&h foodgroup pte. ltd.,A,1.37193728275525,103.845949472531
a.t the bar private limited,NA,1.37193728275525,103.845949472531
wangzai hongkong cafe pte. ltd.,A,1.374790090825,103.845580693694
anderson junior college?,NA,1.37805214348828,103.845738564525
alvin sabai,A,1.37805214348828,103.845738564525
sia nam phui,,1.37805214348828,103.845738564525
fong woon chan,A,1.37805214348828,103.845738564525
ma may swee @ may lee cheng,,1.37805214348828,103.845738564525
dhilshath banu,A,1.37805214348828,103.845738564525
woo lye leng,A,1.37805214348828,103.845738564525
seah gim hwa,,1.37805214348828,103.845738564525
ng shuh peng,,1.37805214348828,103.845738564525
ly le phuong,A,1.37805214348828,103.845738564525
fauziah bte salman,A,1.37805214348828,103.845738564525
ong ah soi,,1.37805214348828,103.845738564525
gee chiaw wee,A,1.37805214348828,103.845738564525
presbyterian high school,NA,1.38175437250489,103.842382968406
chu sing kuang,A,1.38175437250489,103.842382968406
choo siew ping,A,1.38175437250489,103.842382968406
yap say beng,B,1.38175437250489,103.842382968406
hong suzhen,A,1.38175437250489,103.842382968406
ang boon quee,A,1.38175437250489,103.842382968406
oo chow moi,B,1.37794735082912,103.867856139185
yeo lee kwang,B,1.37794735082912,103.867856139185
cheong sau fong,B,1.37794735082912,103.867856139185
tan chew kang,B,1.37794735082912,103.867856139185
li aiping,B,1.37794735082912,103.867856139185
zhen cheng food & culture pte ltd,B,1.37794735082912,103.867856139185
lim hock yong,B,1.37794735082912,103.867856139185
five foot way (singapore) pte. ltd.,A,1.38935499020293,103.849277160064
jia jia coffee shop pte. ltd.,NA,1.38935499020293,103.849277160064
jia jia coffee shop pte. ltd.,A,1.38935499020293,103.849277160064
d'rubinah eating corner pte. ltd.,A,1.38935499020293,103.849277160064
jia jia coffee shop pte. ltd.,A,1.38935499020293,103.849277160064
jia jia coffee shop pte. ltd.,B,1.38935499020293,103.849277160064
liu ping,B,1.38935499020293,103.849277160064
tan san moy,A,1.38935499020293,103.849277160064
chong kwek leong,A,1.38935499020293,103.849277160064
lee chor joo,B,1.34681029089153,103.849041065146
lim hock mow,A,1.34780071644916,103.849316090823
bs hub pte. ltd.,NA,1.34725136957952,103.850848317831
bs hub pte. ltd.,B,1.34725136957952,103.850848317831
bs hub pte. ltd.,B,1.34725136957952,103.850848317831
food world holdings pte. ltd.,B,1.34725136957952,103.850848317831
wong mei lin,B,1.34725136957952,103.850848317831
cold storage singapore (1983) pte ltd,A,1.34718667260075,103.851049232228
tian tian nasi lemak pte. ltd.,B,1.34452942872322,103.855215225659
united foods f & b pte. ltd.,,1.36776093713065,103.855357150392
kwek kin heng,B,1.36776093713065,103.855357150392
anthiga teo,B,1.36776093713065,103.855357150392
badaling holdings pte. ltd.,,1.36776093713065,103.855357150392
kwar ser seng,B,1.36776093713065,103.855357150392
badaling holdings pte. ltd.,B,1.36776093713065,103.855357150392
hanbaobao pte. ltd.,A,1.36744189292706,103.856396609874
cheong kiah heng,B,1.36784100673597,103.856041860223
aw teck seng,NA,1.36784100673597,103.856041860223
ng poh choo,NA,1.36784100673597,103.856041860223
s-11 f&b holdings pte. ltd.,NA,1.36848405489082,103.855468150124
food xchange pte. ltd.,B,1.36848405489082,103.855468150124
s-11 f&b holdings pte. ltd.,B,1.36848405489082,103.855468150124
wong peng hoong amos,B,1.36848405489082,103.855468150124
cheong lok food marketing pte. ltd.,B,1.36848405489082,103.855468150124
food world holdings pte. ltd.,B,1.36848405489082,103.855468150124
jamilah bte ali,A,1.36827265764226,103.835360730506
zaharah binte khalid,A,1.36827265764226,103.835360730506
toh ah goon,A,1.36827265764226,103.835360730506
"lim wei hiong,willis",A,1.36827265764226,103.835360730506
tan ah lee,A,1.36827265764226,103.835360730506
ang lai heng,A,1.36827265764226,103.835360730506
chij st. nicholas girls' school,NA,1.37347687864205,103.834253270396
pang ah choy,A,1.37347687864205,103.834253270396
wu jianzhong,,1.37347687864205,103.834253270396
domino's pizza singapore pte. ltd.,A,1.3708945610762,103.856396513475
seow yu chang,B,1.38020078586658,103.835755725046
h.k. kitchen (pte. ltd.),,1.38020078586658,103.835755725046
sunshine 168 pte. ltd.,NA,1.38020078586658,103.835755725046
toh bee chwee,B,1.38020078586658,103.835755725046
sunshine 168 pte. ltd.,B,1.38020078586658,103.835755725046
faizah binte hassan,B,1.38020078586658,103.835755725046
sunshine soon lee pte. ltd.,C,1.38020078586658,103.835755725046
toh bee chwee,B,1.38020078586658,103.835755725046
toh bee chwee,B,1.38020078586658,103.835755725046
zhuo hui zhu,,1.38020078586658,103.835755725046
sunshine 168 pte. ltd.,B,1.38020078586658,103.835755725046
toh bee chwee,B,1.38020078586658,103.835755725046
t & teas (cc) pte. ltd.,NA,1.3785820965802,103.836760320642
t & teas (cc) pte. ltd.,B,1.3785820965802,103.836760320642
sinar f & b pte. ltd.,B,1.3785820965802,103.836760320642
t & teas (cc) pte. ltd.,B,1.3785820965802,103.836760320642
townsville primary school,NA,1.36003262538679,103.853826054631
pak kum lin,A,1.36003262538679,103.853826054631
lee chong luan,A,1.36003262538679,103.853826054631
beh ah eng,A,1.36003262538679,103.853826054631
ong poh neo,A,1.36003262538679,103.853826054631
wong yoon hoi,A,1.36003262538679,103.853826054631
kamariah binte othman,A,1.36003262538679,103.853826054631
suhailah binte johari,A,1.36003262538679,103.853826054631
wang mingshui,A,1.38175437250489,103.842382968406
chew yia liap,A,1.38175437250489,103.842382968406
meituti,A,1.38175437250489,103.842382968406
ng heang seng,NA,1.3789142703368,103.836171757104
yio chu kang secondary school,NA,1.37826334975799,103.841809445167
ong tee mui,A,1.37826334975799,103.841809445167
shirley loh,A,1.37826334975799,103.841809445167
chai chun hong,A,1.37826334975799,103.841809445167
sukini bte abdullah  @ sukinl binte sa'at,A,1.37826334975799,103.841809445167
tong yoke mei,,1.37826334975799,103.841809445167
normah binte ismail,A,1.37826334975799,103.841809445167
mawar,A,1.37826334975799,103.841809445167
phua kwang seok,A,1.37826334975799,103.841809445167
holy innocents' primary school,NA,1.37502129457443,103.857186898511
jia jia coffee shop pte. ltd.,NA,1.3774800966677,103.865412153893
tan beng kee,A,1.3774800966677,103.865412153893
jia jia coffee shop pte. ltd.,B,1.3774800966677,103.865412153893
nature park (f&b) pte ltd,NA,1.37479892920443,103.839858129467
chong kin weng,B,1.37479892920443,103.839858129467
tang churn chuan,B,1.37479892920443,103.839858129467
ng swee kee,B,1.37479892920443,103.839858129467
chia hong qing,B,1.37479892920443,103.839858129467
"sou wan qin, cheryl (cao wanqin)",,1.37479892920443,103.839858129467
yeo siew hak,B,1.37479892920443,103.839858129467
boo lijun,B,1.37479892920443,103.839858129467
51 kopitam pte ltd,NA,1.34452942872322,103.855215225659
51 kopitam pte ltd,B,1.34452942872322,103.855215225659
lee chee wei,B,1.34452942872322,103.855215225659
51 kopitam pte ltd,B,1.34452942872322,103.855215225659
150 eating place pte. ltd.,NA,1.34452942872322,103.855215225659
royal success pte. ltd.,B,1.34452942872322,103.855215225659
tan tiam bock,B,1.34452942872322,103.855215225659
royal success pte. ltd.,B,1.34452942872322,103.855215225659
ting siew yieng,B,1.34509375291886,103.855524780513
lucky 5 private limited,B,1.34509375291886,103.855524780513
new century food house @151 pte. ltd.,NA,1.34509375291886,103.855524780513
yeo hong lian,B,1.34509375291886,103.855524780513
new century food house @151 pte. ltd.,A,1.34509375291886,103.855524780513
tang hongying,B,1.34509375291886,103.855524780513
new century food house @151 pte. ltd.,B,1.34509375291886,103.855524780513
wong hong wee,B,1.34509375291886,103.855524780513
jinbao f and b pte. ltd.,B,1.35139708929986,103.84312639095
salt and pepper restaurant and catering pte. ltd.,A,1.37132989492453,103.828899337821
pin xiang yan holding pte. ltd.,A,1.37132596196655,103.828965408849
cold storage singapore (1983) pte ltd,A,1.37137217423825,103.829054378071
tuk wan fusion dining llp,A,1.37147387652086,103.829161105658
lai fak nian,B,1.37165334237968,103.829273947898
lim bock seng,A,1.37171642726981,103.829306918161
pub starlet llp,NA,1.37180834149157,103.829344602282
tan poh fong lily,NA,1.37180834149157,103.829344602282
chin mei lee,A,1.37347687864205,103.834253270396
wong lai hong,A,1.37347687864205,103.834253270396
yang chwan yin,A,1.37347687864205,103.834253270396
tan siew wah,A,1.37347687864205,103.834253270396
nor azizah,A,1.37347687864205,103.834253270396
abdul azeem bin mustakin,A,1.37347687864205,103.834253270396
mustakin bin ramju,A,1.37347687864205,103.834253270396
hashim bin n yussoff,,1.37347687864205,103.834253270396
yeo seng koon,A,1.37347687864205,103.834253270396
lee geck noi,A,1.37347687864205,103.834253270396
khin mar swe,A,1.37347687864205,103.834253270396
koh kok meng,,1.37347687864205,103.834253270396
chua boey hiek,A,1.37347687864205,103.834253270396
x empire cuisine pte ltd,A,1.37254028782068,103.866551300147
the wok people pte. ltd.,A,1.37325174543835,103.865313960847
bugis street meng kee pte. ltd.,B,1.34923138900635,103.849896622884
kun leong restaurant pte. ltd.,B,1.34923138900635,103.849896622884
yu kee 511 pte. ltd.,B,1.34923138900635,103.849896622884
safeera catering pte. ltd.,B,1.34923138900635,103.849896622884
koi the singapore pte. ltd.,A,1.34946633673792,103.849467352272
wang shen li pte ltd,B,1.34946633673792,103.849467352272
lee beng hwee,NA,1.34946633673792,103.849467352272
bishan cafeteria pte. ltd.,NA,1.35011693268632,103.849763185975
bishan cafeteria pte. ltd.,A,1.35011693268632,103.849763185975
bishan cafeteria pte. ltd.,B,1.35011693268632,103.849763185975
natalie wang sin ern,A,1.36003262538679,103.853826054631
the principal,A,1.35932650445608,103.854304480475
food haven @ dover pte. ltd.,A,1.38427916487152,103.84017211497
sakura pte. ltd.,A,1.38318496941933,103.846355702121
food wonderland pte ltd,NA,1.38493171488824,103.845061602265
food wonderland pte ltd,A,1.38493171488824,103.845061602265
azizah binte mohamad marwan,B,1.38493171488824,103.845061602265
pimsaree sukita,B,1.38493171488824,103.845061602265
anderson primary school?,NA,1.38466596351624,103.841238421966
jamilah bte kassan,B,1.38466596351624,103.841238421966
siti aminah binte alias,A,1.38466596351624,103.841238421966
hong han boon @ heng han boon,A,1.38466596351624,103.841238421966
wong lian in,A,1.38466596351624,103.841238421966
poh siew kian,A,1.38466596351624,103.841238421966
lim joo moi,A,1.38466596351624,103.841238421966
chong kwai fong,A,1.38466596351624,103.841238421966
phua poh kim,A,1.38466596351624,103.841238421966
big n famous pte. ltd.,NA,1.35313959364039,103.834997545187
tong chee sun (tang zhishen),B,1.35313959364039,103.834997545187
"wong wei jun, desmond (huang weijun)",B,1.35313959364039,103.834997545187
tong chee sun (tang zhishen),B,1.35313959364039,103.834997545187
3foodies llp,B,1.35313959364039,103.834997545187
ong yann huat,NA,1.35357819257774,103.834514133144
lim boon kheng,B,1.35357819257774,103.834514133144
ong yann huat,B,1.35357819257774,103.834514133144
muthusamy mallapillai,C,1.37479892920443,103.839858129467
sim hee goon,B,1.37479892920443,103.839858129467
come bite me pte ltd,A,1.37355177605831,103.838168959464
alif food & cafe pte. ltd.,B,1.37355177605831,103.838168959464
hanbaobao pte. ltd.,A,1.37355177605831,103.838168959464
tan kim hai,NA,1.37355177605831,103.838168959464
leem tow cheng,NA,1.3767930980595,103.837142246639
kwek tse lin,B,1.3767930980595,103.837142246639
toh hong chuan,B,1.3767930980595,103.837142246639
leem tow cheng,B,1.3767930980595,103.837142246639
han's gourmet pte. ltd.,B,1.3767930980595,103.837142246639
leem tow cheng,B,1.3767930980595,103.837142246639
ng suan choo,B,1.3767930980595,103.837142246639
lim hai guan,B,1.3767930980595,103.837142246639
lee seok tiang,B,1.3767930980595,103.837142246639
leem tow cheng,A,1.3767930980595,103.837142246639
st.kerry private limited,NA,1.36845752232331,103.844515346759
ng thian hoo,NA,1.36845752232331,103.844515346759
choon ming bao dian pte. ltd.,B,1.36714736964202,103.839256283838
226 eating house pte. ltd.,NA,1.36664899810288,103.839566034687
tok sook kiow,B,1.36664899810288,103.839566034687
tan hock huat,B,1.36664899810288,103.839566034687
226 eating house pte. ltd.,B,1.36664899810288,103.839566034687
ee soo yuan,B,1.36664899810288,103.839566034687
low bee kian,,1.36664899810288,103.839566034687
tan edlin,,1.36664899810288,103.839566034687
thus coffee pte ltd,A,1.37265081514259,103.829626969765
ice cream chefs holdings pte. ltd.,A,1.37291847262869,103.829646318293
bangkok street mookata pte. ltd.,A,1.37299094379298,103.829604150017
yahava koffee works (singapore) private limited,A,1.37302004495085,103.829954907376
canine wellness group pte. ltd.,A,1.3732105288671,103.830237515072
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
"singapore island country club, the",A,1.35919232853634,103.818866683773
li li xiang chinese cuisine pte. ltd.,NA,1.35032970838973,103.842972531102
li li xiang chinese cuisine pte. ltd.,B,1.35032970838973,103.842972531102
kck capital pte. ltd.,B,1.36445049642352,103.849464020818
kck capital pte. ltd.,B,1.36445049642352,103.849464020818
kok kuan pow,NA,1.36733858326106,103.848576337074
badaling holdings pte. ltd.,B,1.36733858326106,103.848576337074
the silk road pte. ltd.,B,1.36733858326106,103.848576337074
54 local delights pte. ltd.,B,1.36733858326106,103.848576337074
singapura logistics support pte. ltd.,,1.36733858326106,103.848576337074
ameeda (s) pte. ltd.,B,1.36733858326106,103.848576337074
phua ying hock,B,1.36733858326106,103.848576337074
bishan cafeteria pte. ltd.,B,1.35011693268632,103.849763185975
bishan cafeteria pte. ltd.,B,1.35011693268632,103.849763185975
tan teng yam,B,1.35011693268632,103.849763185975
bishan cafeteria pte. ltd.,B,1.35011693268632,103.849763185975
he xiaoming,B,1.35011693268632,103.849763185975
star vegetarian holdings pte. ltd.,B,1.35011693268632,103.849763185975
jamaliah bte osman,B,1.35011693268632,103.849763185975
150a food village pte. ltd.,NA,1.34455220035639,103.85573942117
k1011 eating house pte. ltd.,B,1.34455220035639,103.85573942117
wong wai lan,B,1.34455220035639,103.85573942117
chindamani indian restaurant pte. ltd.,,1.34455220035639,103.85573942117
f&b empires catering pte. ltd.,B,1.34455220035639,103.85573942117
goh bee leng (wu meiling),B,1.34455220035639,103.85573942117
cold storage singapore (1983) pte ltd,A,1.34455220035639,103.85573942117
two chefs eating place pte. ltd.,NA,1.36321586107786,103.835445360583
swee hin restaurant pte. ltd.,B,1.36321586107786,103.835445360583
burger king singapore pte. ltd.,A,1.36924890739398,103.848399235571
r e & s enterprises pte ltd,A,1.36924890739398,103.848399235571
fish & co. restaurants pte. ltd.,B,1.36924890739398,103.848399235571
bachmann japanese restaurant pte ltd,A,1.36924890739398,103.848399235571
minor food group (singapore) pte. ltd.,A,1.36924890739398,103.848399235571
ntuc foodfare co-operative ltd,A,1.36924890739398,103.848399235571
royal t group pte. ltd.,A,1.36924890739398,103.848399235571
ntuc foodfare co-operative ltd,NA,1.36924890739398,103.848399235571
ku-lin international (s) pte ltd,A,1.36924890739398,103.848399235571
ng kee soon,B,1.35357819257774,103.834514133144
liow show ping,B,1.35357819257774,103.834514133144
yee chee kiat,B,1.35357819257774,103.834514133144
ong yann huat,B,1.35357819257774,103.834514133144
talk cock sing song @ thomson pte. ltd.,NA,1.35357819257774,103.834514133144
sc food holdings pte. ltd.,B,1.35357819257774,103.834514133144
cold storage singapore (1983) pte ltd,A,1.35357819257774,103.834514133144
thai in town pte. ltd.,B,1.35357819257774,103.834514133144
friends dining pte. ltd.,,1.35357819257774,103.834514133144
ming fa noodles house pte. ltd.,B,1.35397902511166,103.83417870101
udders (upper thomson) pte. ltd.,A,1.35397902511166,103.83417870101
ong chong hui,A,1.35397902511166,103.83417870101
baker's brew studio pte. ltd.,NA,1.35397902511166,103.83417870101
the roti prata house pte. ltd.,B,1.35397902511166,103.83417870101
chew gim soon,B,1.35336707441139,103.833554925571
dino cake house & cafe pte ltd,A,1.35341904100389,103.833495785669
signature food concept pte. ltd.,A,1.35354870244778,103.833364430848
compass group (singapore) pte. ltd.,A,1.37025188950698,103.866541255828
compass group (singapore) pte. ltd.,A,1.37025188950698,103.866541255828
mayflower primary school?,NA,1.37606814976336,103.835746742332
yap siew kheng,,1.37606814976336,103.835746742332
tan siew luan,,1.37606814976336,103.835746742332
ng ah leh,,1.37606814976336,103.835746742332
butseemat pornthiwa,,1.37606814976336,103.835746742332
j jayanthi,,1.37606814976336,103.835746742332
chua boon seng,B,1.36664899810288,103.839566034687
226 eating house pte. ltd.,B,1.36664899810288,103.839566034687
bona food & beverage pte ltd,A,1.39127591172913,103.850468734604
nayana food supplies pte. ltd.,A,1.39127591172913,103.850468734604
theos restaurant pte. ltd.,A,1.39127591172913,103.850468734604
st electronics (info-software systems) pte ltd,NA,1.38985635271098,103.847700401024
the ice cream shop pte. ltd.,A,1.38985635271098,103.847700401024
sitia'ini binte dollah,A,1.38985635271098,103.847700401024
chew kian yong,A,1.38985635271098,103.847700401024
tay beng hong,B,1.38985635271098,103.847700401024
teresa wong kum lan (huang jinlan),B,1.38985635271098,103.847700401024
chua soon ngoh,A,1.38985635271098,103.847700401024
ong tian peng,A,1.38985635271098,103.847700401024
koh kwan hua,A,1.38985635271098,103.847700401024
cucina 17 supplies pte. ltd.,A,1.38947759316025,103.846483941975
institute of technical education,A,1.3778920308286,103.856411982148
di yi f&b pte. ltd.,A,1.3778920308286,103.856411982148
jia jia coffee shop pte. ltd.,A,1.3774800966677,103.865412153893
jia jia coffee shop pte. ltd.,A,1.3774800966677,103.865412153893
365 fruit juices & smoothies llp,A,1.3774800966677,103.865412153893
wu jianzhong,A,1.3774800966677,103.865412153893
er chee hong,A,1.3774800966677,103.865412153893
jia jia coffee shop pte. ltd.,A,1.3774800966677,103.865412153893
ahmad bin ahmad rahim,A,1.3774800966677,103.865412153893
badaling holdings pte. ltd.,B,1.36733858326106,103.848576337074
lim ah ta,B,1.36733858326106,103.848576337074
chen guilan,B,1.36733858326106,103.848576337074
koh peck chong,NA,1.36733858326106,103.848576337074
kimly food holdings pte. ltd.,B,1.36733858326106,103.848576337074
lim hai meng,B,1.36733858326106,103.848576337074
chua cheng huat,B,1.36733858326106,103.848576337074
edmund low rong hui,B,1.36733858326106,103.848576337074
lee hoong choo,B,1.36733858326106,103.848576337074
oh bee yee,B,1.36733858326106,103.848576337074
ratnasari coffee house pte. ltd.,B,1.36733858326106,103.848576337074
sheng heng long pte. ltd.,B,1.36733858326106,103.848576337074
ghk 407 food house pte. ltd.,B,1.36191346625518,103.855247675955
lian bang fu zhou shou gong bao pte. ltd.,B,1.36191346625518,103.855247675955
ghk 407 food house pte. ltd.,B,1.36191346625518,103.855247675955
ghk 407 food house pte. ltd.,B,1.36191346625518,103.855247675955
woo van hee,B,1.36191346625518,103.855247675955
sim boon hwee,A,1.38935499020293,103.849277160064
khairal miwa bte emaan,A,1.38935499020293,103.849277160064
"tan im leong, victor",A,1.38935499020293,103.849277160064
teng wei hong,A,1.38935499020293,103.849277160064
jia jia coffee shop pte. ltd.,,1.39160303046644,103.849272323722
sf investment holding pte. ltd.,B,1.39160303046644,103.849272323722
sanden international (singapore) pte ltd?,A,1.3911718749992,103.848152199793
apple south asia pte ltd,A,1.38914594924455,103.844761472938
apple south asia pte ltd,A,1.38914594924455,103.844761472938
mr popiah pte. ltd.,B,1.36924890739398,103.848399235571
copitiam pte. ltd.,A,1.36924890739398,103.848399235571
copitiam pte. ltd.,A,1.36924890739398,103.848399235571
new heng feng pte. ltd.,A,1.36924890739398,103.848399235571
shanghai delights sg pte. ltd.,A,1.36924890739398,103.848399235571
zhang bixia,A,1.36924890739398,103.848399235571
hockka (amk) pte ltd,A,1.36924890739398,103.848399235571
gao ji food (s) pte ltd,A,1.36924890739398,103.848399235571
gian khia lay (yan jiali),A,1.36924890739398,103.848399235571
liu yanghuan,A,1.36924890739398,103.848399235571
soup empire holdings pte. ltd.,A,1.36924890739398,103.848399235571
chang cheng food paradise pte. ltd.,A,1.36924890739398,103.848399235571
yu kee duck and noodle house pte. ltd.,A,1.36924890739398,103.848399235571
jfort pte. ltd.,A,1.36924890739398,103.848399235571
tian fu holdings pte. ltd.,A,1.36924890739398,103.848399235571
katong fish soup pte. ltd.,A,1.36924890739398,103.848399235571
fragrant private limited,B,1.36848405489082,103.855468150124
liew shuh tian,A,1.36716071219494,103.858658530732
quek hwee pheng,A,1.37485446762601,103.850208618553
estation cafe pte ltd,,1.37485446762601,103.850208618553
aman restaurant pte ltd,B,1.37485446762601,103.850208618553
toh ho hua,NA,1.37485446762601,103.850208618553
wannee denkiriyaphong,B,1.37485446762601,103.850208618553
badaling holdings pte. ltd.,B,1.37485446762601,103.850208618553
jin hock 505 amk pte. ltd.,B,1.37485446762601,103.850208618553
noor azizah binte mohamad zain,,1.37606814976336,103.835746742332
lim hua,,1.37606814976336,103.835746742332
singapore petroleum company limited,A,1.36543041153141,103.839557162673
amkfsc community services ltd.,NA,1.36683348528852,103.840668127641
singapore petroleum company limited,A,1.36441963582372,103.845853821996
hanbaobao pte. ltd.,A,1.36109752537602,103.846613412131
the food explorer pte ltd,A,1.36498435440265,103.835625557469
gourmet street (smr) pte. ltd.,NA,1.35728443239354,103.839396683111
guo chang food pte. ltd.,B,1.35728443239354,103.839396683111
gourmet street (210) pte. ltd.,B,1.35728443239354,103.839396683111
neo hong eng,B,1.35728443239354,103.839396683111
yap eng kiat,B,1.35728443239354,103.839396683111
gourmet street (kc) pte. ltd.,B,1.35728443239354,103.839396683111
ji de lai holdings pte. ltd.,B,1.35728443239354,103.839396683111
gourmet street (jb27) pte. ltd.,B,1.35728443239354,103.839396683111
gourmet street (210) pte. ltd.,B,1.35728443239354,103.839396683111
norsilah binte zailani,B,1.3785820965802,103.836760320642
t & teas (cc) pte. ltd.,B,1.3785820965802,103.836760320642
t & teas (cc) pte. ltd.,B,1.3785820965802,103.836760320642
t & teas (cc) pte. ltd.,A,1.3785820965802,103.836760320642
ho song yi glen,A,1.3822002400092,103.84121032525
lee kim teck,NA,1.380104749318,103.84040865628
kim gee hua,B,1.380104749318,103.84040865628
cold storage singapore (1983) pte ltd,A,1.3805413842348,103.841068284834
fcc services pte. ltd.,NA,1.3805413842348,103.841068284834
zhou lina,A,1.3774800966677,103.865412153893
tan seo muay,A,1.3774800966677,103.865412153893
gerres pte. ltd.,A,1.37765357664395,103.872811585869
mayflower primary school?,NA,1.37639872275231,103.843165756949
butseemat pornthiwa,A,1.37639872275231,103.843165756949
j jayanthi,A,1.37639872275231,103.843165756949
noor azizah binte mohamad zain,A,1.37639872275231,103.843165756949
lim hua,A,1.37639872275231,103.843165756949
sin hin food place pte. ltd.,NA,1.37792345234583,103.875389838417
sin hin food place pte. ltd.,B,1.37792345234583,103.875389838417
neo ming siong,B,1.37792345234583,103.875389838417
neo ming siong,B,1.37792345234583,103.875389838417
sin hin food place pte. ltd.,B,1.37792345234583,103.875389838417
jiang xia,,1.37792345234583,103.875389838417
sin hin food place pte. ltd.,B,1.37792345234583,103.875389838417
chua soon ngoh,B,1.37792345234583,103.875389838417
sin hin food place pte. ltd.,B,1.37792345234583,103.875389838417
neo nui,A,1.36613167032071,103.829910363276
seet swee choo susan,A,1.36613167032071,103.829910363276
menage pte. ltd.,A,1.35286372855213,103.836407213227
lim hock bee,NA,1.35286372855213,103.836407213227
dhk kinder foods pte ltd,A,1.35371664854713,103.836115888941
kole pte. ltd.,A,1.35341660815675,103.835547166597
kiroi cheese cake pte. ltd.,NA,1.35341660815675,103.835547166597
the black sheep cafe pte. ltd.,A,1.35341660815675,103.835547166597
white tangerine pte. ltd.,B,1.39011765572205,103.846033735497
jvckenwood technologies singapore pte ltd,B,1.38463032847177,103.847648288044
ong boon hock,NA,1.38593637725652,103.847572789409
ong boon hock,B,1.38593637725652,103.847572789409
ong boon hock,B,1.38593637725652,103.847572789409
heng kee wet market pte. ltd.,B,1.38462692303904,103.846493569497
linkto fnb pte. ltd.,NA,1.38654031723123,103.844716408495
linkto fnb pte. ltd.,A,1.38654031723123,103.844716408495
kris chua,B,1.38654031723123,103.844716408495
linkto fnb pte. ltd.,B,1.38654031723123,103.844716408495
linkto fnb pte. ltd.,B,1.38654031723123,103.844716408495
f&b basics pte. ltd.,,1.38654031723123,103.844716408495
seataste pte. ltd.,B,1.38654031723123,103.844716408495
smrt buses ltd.?,NA,1.38702832737868,103.84528679143
white tangerine pte. ltd.,A,1.38791201474365,103.844033509913
