place_id,Restaurant Name,Google Review Ratings,Reviews
ChIJp_Lwns4T2jER9RVonf7XnqI,Soon Soon Teochew Porridge,1,"come at your own risk.... getting more and more expensive lately , food quality standard had dropped as well, very mediocre...."
ChIJswRqCegZ2jERkzvdDnu8ero,Soup Restaurant,5,"Today’s food are all well cook. Taste great and good portion.
Service as usual is great and that alway remember and know our customisation order."
ChIJswRqCegZ2jERkzvdDnu8ero,Soup Restaurant,5,Good food and service. Always happy to come back. Mary was friendly and knowledgeable. All the staff were ready to help as well👍🏻
ChIJswRqCegZ2jERkzvdDnu8ero,Soup Restaurant,5,"服务和食物真的不错
gogogo
上菜速度挺快"
ChIJ2566gjcW2jERpxHEuuFdNSM,Soup Restaurant (Hougang Mall),5,Shannon Lee service is good
ChIJ2566gjcW2jERpxHEuuFdNSM,Soup Restaurant (Hougang Mall),5,"First time dining at this location. Service is prompt, food is good. Will definitely come back. We were served by Eng Eng and she is friendly!"
ChIJ2566gjcW2jERpxHEuuFdNSM,Soup Restaurant (Hougang Mall),5,"Finished everything!
Nice crew and great food."
ChIJ2566gjcW2jERpxHEuuFdNSM,Soup Restaurant (Hougang Mall),5,Food was served very fast but the partitioned room was stuffy
ChIJ2566gjcW2jERpxHEuuFdNSM,Soup Restaurant (Hougang Mall),5,Steam Chicken and soup is very yummy !
ChIJQ7ONulgZ2jER98DVQWrxa0c,Soup Restaurant (Vivocity),5,We had a nice evening here for dinner at Soup Restaurant Vivo. With great service by Mdm Lee Yoke Chu. She is patient with our request as we are seniors. We feel good that Singapore Restaurant still having great service orientate crew around.
ChIJQ7ONulgZ2jER98DVQWrxa0c,Soup Restaurant (Vivocity),5,Staff very friendly… especially Ms Lee Yoke Chu 👍👍
ChIJQ7ONulgZ2jER98DVQWrxa0c,Soup Restaurant (Vivocity),5,"Good food, good service thank you Lee Yoke Chu"
ChIJQ7ONulgZ2jER98DVQWrxa0c,Soup Restaurant (Vivocity),5,Last day operating before they at close for renovation. Food and service by Yoke Chu is excellent as usual!
ChIJQ7ONulgZ2jER98DVQWrxa0c,Soup Restaurant (Vivocity),5,We were being attended by Lee Yoke Chu... She is very attentive and service oriented. 👍
ChIJG-xjZ3UQ2jER__adp7zsEsM,Southwest Tavern,4,"Good Place to have some beer after Office Hours.
Nice outdoor seating to chill with colleague after work.
Food is Acceptable and price is reasonably priced."
ChIJG-xjZ3UQ2jER__adp7zsEsM,Southwest Tavern,5,All time favourite place to chill.. absolutely love their blooming onion and beer butt chicken. Been coming here since +10 years ago and the standard hasnt changed. Do note that the beer butt chicken has to be pre ordered. Waiting time is about 75 mins
ChIJG-xjZ3UQ2jER__adp7zsEsM,Southwest Tavern,5,Great place to chill with beers and football matches. Food is great! Prices are affordable.
ChIJlwX3rmwZ2jERrzbw6bf2q_I,Spice Grill Restaurant,3,Buffet food is okay for one time try. Not bad. Costs 20$ per person walking dinner. Veg options available. No starter though
ChIJlwX3rmwZ2jERrzbw6bf2q_I,Spice Grill Restaurant,5,"Very helpful nature owner
And good food service"
ChIJlwX3rmwZ2jERrzbw6bf2q_I,Spice Grill Restaurant,4,"Excellent place for dine-in and events. Spacious seating, tasty food, and a comfortable ambience. Highly recommended.Perfect for dine-in events."
ChIJlwX3rmwZ2jERrzbw6bf2q_I,Spice Grill Restaurant,5,Best Indian food ever i had in singapore much better than changi restaurant i suggest indians to visit once if you are lover of indian food
ChIJs3g5TTMT2jERk7kvPfj8UKY,Spicy Pot (Woodlands),2,"Omg!!! I should be checking reviews..
This stall is tick “NO GO”"
ChIJs3g5TTMT2jERk7kvPfj8UKY,Spicy Pot (Woodlands),1,我加了鱼肉和浦东，但是回家后打开吃的时候，完全没放我还了钱的肉在里面。做生意很不老实！
ChIJs3g5TTMT2jERk7kvPfj8UKY,Spicy Pot (Woodlands),1,"I’ve never gave a one star review to a food stall or restaurant, but this is really giving me a headache. The food was okay, but the counter Chinese lady’s service and attitude were so bad, like I owned her money. NEVER COME AGAIN!!!!!!!!!!!!!!!!!!!"
ChIJs3g5TTMT2jERk7kvPfj8UKY,Spicy Pot (Woodlands),1,"是常客…但是食物水准一次比一次差…今天发现烤鱼有腐臭味…肉质松散…从餐桌拍了一张照片过去好心提醒…(怕影响生意…所以才拍照 )轻声告诉图中灰色衣服的女性…她一开口不问缘由的大声哄叫…我们的鱼早上才进的…很新鲜的…如果新鲜我也不会来提醒咯…非常反感…没有责任…原本想好心提醒…怕其他食客吃到不新鲜的食材食物中毒…反而被大声哄叫…非常的失望…摊位老板看到希望联络给个说法…

I am a regular customer... but the food quality is getting worse each time... Today, I discovered the grilled fish had a foul, rotten smell... and the meat was mushy/loose... I took a photo from the table to kindly inform them (so as not to affect their business, which is why I took the photo). I quietly told the woman in the grey shirt shown in the picture... The moment she opened her mouth, she loudly shouted without asking for any reason, 'Our fish just arrived this morning! It's very fresh!' If it were fresh, I wouldn't have come to remind you! I felt extreme disgust... there was no accountability... I originally intended to kindly warn them, worried that other diners might get food poisoning from eating unfresh ingredients/food... instead, I was shouted at loudly. I am deeply disappointed... I hope the stall owner sees this and contacts me to provide an explanation."
ChIJs3g5TTMT2jERk7kvPfj8UKY,Spicy Pot (Woodlands),1,"Food is spoilt. I ordered mala with broccoli, luncheon meat, noodle, beansprout and Taiwan sausage… and these costed me $16. Food not fresh too - felt like it’s spoilt as they have some smell…

Not coming back again"
ChIJj052TwAR2jERME5KDrknoXc,Spicy Pot (Bukit Panjang),4,"We love their 酸菜烤鱼/麻辣烤鱼！the best we tried so far.  the seabass is usually larger than other mala place. fish is not dried out from deep frying, taste good and value for money. our usual dinner place twice a month"
ChIJj052TwAR2jERME5KDrknoXc,Spicy Pot (Bukit Panjang),5,The mala is cheap and the food here are generally quite affordable and tastes good! way better then the one at kim san leng
ChIJj052TwAR2jERME5KDrknoXc,Spicy Pot (Bukit Panjang),4,"I love eating Mala food, but it's always too pricey since the charge is by weight. Luckily, I stumbled upon this stall that sells set meals at reasonable prices. I tried a few different sets and ended up loving the No. 6 Green Pepper Pork Shredded Set."
ChIJj052TwAR2jERME5KDrknoXc,Spicy Pot (Bukit Panjang),5,麻辣烤鱼很好吃！物超所值！
ChIJj052TwAR2jERME5KDrknoXc,Spicy Pot (Bukit Panjang),5,"Mala xiangguo taste good, definitely will revisit, can pay cashless!

Mala xiangguo value set ($5.50) include 3 vege and 1 meat.
Vege: we can't choose
Meat: we can choose from pork, chicken, luncheon meat, crabstick etc."
ChIJgV6cme8Z2jERnLX-FJgUBf8,Spizza Bukit Timah,1,"Ordered Spizza for my daughter's 1 year old birthday party. The order was 45 mins late and the guests were hungry by the time it arrived. The pizza was tasty but cold, and order was missing 4 items. It was not enough food for everyone and the full order only came 1hr 15 mins past expected delivery time. This is a very embarrassing situation to be in for anyone hosting a party.

When I had called to ask what actions will be taken for service recovery, they offered a $10 voucher. I shared that it was unacceptable and asked if someone else can get back to me and when would that happen. The service staff then hung up on me."
ChIJgV6cme8Z2jERnLX-FJgUBf8,Spizza Bukit Timah,1,"Ordered a delivery order from the store for a birthday party, and it arrived 45 mins late, cold, and missing half the items.. guests had not enough to eat. The only service recovery offered was a mere $10 off. Extremely disappointing experience. Would not recommend!"
ChIJgV6cme8Z2jERnLX-FJgUBf8,Spizza Bukit Timah,5,The is very tasty and the place is very clean.
ChIJB8GqpX4W2jERrfqtMl1Xmr8,Spizza Jalan Kayu,2,Nothing flavourful as it seems. The staff was friendly which prompted me to give an overall two stars.
ChIJB8GqpX4W2jERrfqtMl1Xmr8,Spizza Jalan Kayu,4,Ok.Acceptable pizza but definitely not for those that are very particular.
ChIJB8GqpX4W2jERrfqtMl1Xmr8,Spizza Jalan Kayu,3,"Spizza Jalan Kayu offers casual, wallet-friendly Italian dining with wood-fired pizzas and hearty pastas. The pizzas are crisp and flavorful, with fresh toppings, and portions are generous. Service is friendly and efficient, though the space can get busy. A reliable spot for casual meals with friends or family."
ChIJB8GqpX4W2jERrfqtMl1Xmr8,Spizza Jalan Kayu,2,"The team here is excellent-super welcoming and incredibly accommodating. They handled our special requests (like serving drinks with no ice) perfectly and with a great attitude.
​
Unfortunately, the food did not live up to the service or the $90 price point. We found the value simply wasn’t there for a few reasons:

​Bruschetta (4/5): This was the highlight-very fresh and well-made.

​Funghi Soup (3/5): Quite bland and required us to add our own salt and pepper to give it any flavor.

​The ""Make Your Own"" Wholemeal Pizza: This was the biggest letdown. The wholemeal crust was not to our liking, but more importantly, the onions were purely raw-not cooked even slightly.

​Quick tip for others: If you decide to give them a try, the Napoli crust is likely a much ""safe bet""-it avoids that grainy wholemeal texture and usually cooks more evenly.

​We appreciated the team's hospitality, but considering the inconsistent quality of the mains, we likely won’t be visiting again."
ChIJ3c_fVXMZ2jEReJ8cjTTd_eE,Spring Court Chinese Restaurant Singapore,5,点心好吃，服务很好！
ChIJ3c_fVXMZ2jEReJ8cjTTd_eE,Spring Court Chinese Restaurant Singapore,5,best Chinese restaurant in s g
ChIJ3c_fVXMZ2jEReJ8cjTTd_eE,Spring Court Chinese Restaurant Singapore,5,"good and efficient service from the staff at lvl 3, food served are good too!"
ChIJ-Xg7plcR2jERCsQIo1dg0Qk,Springleaf Prata Place (Junction 10),1,Bought 2 takeaway of the fried chicken biriyani it was tasteless was not worth the price I paid for it
ChIJ-Xg7plcR2jERCsQIo1dg0Qk,Springleaf Prata Place (Junction 10),5,"Very crisp and thin and crispy murtabak spread

Very crisp"
ChIJ-Xg7plcR2jERCsQIo1dg0Qk,Springleaf Prata Place (Junction 10),5,"Good service, friendly staff and also food😋"
ChIJeXl_t04b2jERZkfayJAhy7I,Springleaf Prata Place (Newest Mall),5,The environment was cool and the food was delicious. Was serviced by Ms Carol. She was so warm & friendly… thank you Ms Carol
ChIJeXl_t04b2jERZkfayJAhy7I,Springleaf Prata Place (Newest Mall),5,"Cashier carol was very cheerful and patient with us and also encouraged us to join member for the perks. While ordering, she also recommends best sellers and tells us what is nice. She makes the dining experience very pleasant for us"
ChIJeXl_t04b2jERZkfayJAhy7I,Springleaf Prata Place (Newest Mall),3,"Went at 1am, not too crowded, food came within 15 mins. Got the ultimate mini murtabak, lots of mozzarella cheese and mushrooms inside. Only have fish curry available, self serve container was dirty and empty, curry cold. Maggi goreng was bland and tasteless. Outside seating area a bit smelly from the open drain."
ChIJeXl_t04b2jERZkfayJAhy7I,Springleaf Prata Place (Newest Mall),5,"Always high quality and consistent prata - if you are here for the first time, I suggest the plaster prata (prata with fried egg with runny yolk) with a bit of chicken curry from the free curry bar!  Pair that with the local coffee or tea of your choice and your day will be off to a strong start!"
ChIJeXl_t04b2jERZkfayJAhy7I,Springleaf Prata Place (Newest Mall),5,"Friendly and nice staff, good lepak spot"
ChIJhxMBFFEQ2jERTFZ30j_3k2A,Springleaf Prata Place (The Rail Mall),5,good cashier
ChIJhxMBFFEQ2jERTFZ30j_3k2A,Springleaf Prata Place (The Rail Mall),5,the best prata ever. umami 50 and murtaburger is the best prata you can buy. its so good that i will come here everytime i got money.
ChIJhxMBFFEQ2jERTFZ30j_3k2A,Springleaf Prata Place (The Rail Mall),5,workers are very nice and the food was bussing !! 😝❤️
ChIJhxMBFFEQ2jERTFZ30j_3k2A,Springleaf Prata Place (The Rail Mall),1,"Food is ok, the usual springleaf prata, but service is horrendous. Just bcos of this. I am not coming back again.

Wait pretty long to order cos no one at the counter, asked politely that I will like to order to 2 guys, they just walked away without acknowledging. When collecting the order cos I dabao, I asked if my order is ready at the collection point, they totally didn't reply. I had to look at the receipt myself.

From enter until came out, I didn't hear a single word uttered from the 3 staff."
ChIJxwglu9EW2jERUpvzyM04rvU,Springleaf Taiwan Porridge,5,"The food is absolutely authentic, the very things that we eat with porridge... the stalls that we visit in the wee hours of the morning.
I love the chye poh omellete, the sweet potatoe in the porridge, the mui choy (without the pork) , beansprouts, the asparagus with mushroom, the tofu and mushrooms, the australian lettuce, and especially the stew eggplants... oh boy it is so gooood.
The service is fast but sometimes they are strained because of crowds. So, you have to make a reservation if you are going in the evening. Do NOT walk-in, the queue would be very long.
The peanuts, the chilli sauce that goes comes with every order is the hallmark of teochew porridge--they are goood.
I have only one complaint, and that is only a problem for me, i.e. some of the food have very strong ""pork"" of ""chicken"" stench. This is because I am a vegetarian (liberal). So other than this, I am very happy with the service and food.
The ambience is very much a ""Chinese restaurant"" so your typical ""Chinatown"" look. It is a great place to eat and savour the porridge and food slowly, and lap up every drop of the gravy in the food.
If you have craving to have wok fried food that goes with porridge, this is the place. They can skip the meat to accommodate vegetarians, so ask for it if you are like me, a vegetarian."
ChIJxwglu9EW2jERUpvzyM04rvU,Springleaf Taiwan Porridge,4,"Comforting taiwan porridge. The sweet potato porridge is just the right mix. The braised pork was supposed to be the star but it was tough. Standard dropped ? Hope not, will give it another try next time. Other dishes weee good"
ChIJxwglu9EW2jERUpvzyM04rvU,Springleaf Taiwan Porridge,5,"Nice place for Taiwan porridge. Not many good ones left, this is one of my favorite 😊😋"
ChIJxwglu9EW2jERUpvzyM04rvU,Springleaf Taiwan Porridge,2,"The food is average, but I think cooking the sweet potatoes in the porridge would improve the flavor. The portion is quite small, even for two people."
ChIJxwglu9EW2jERUpvzyM04rvU,Springleaf Taiwan Porridge,5,"Excellent quality, excellent service! 👍🏻👍🏻👍🏻"
ChIJn6cHOa8V2jERHskp31SHSlU,Sri Bistari Cafe,1,I advance order specifically for 3.40pm. But 3.55pm still not yet ready…
ChIJn6cHOa8V2jERHskp31SHSlU,Sri Bistari Cafe,5,Good and affordable food. Fast service too! Thank you
ChIJn6cHOa8V2jERHskp31SHSlU,Sri Bistari Cafe,1,"Ordered the sweet and sour fish rice, the amount of fish slices rice is a bit pathetic. Less than 5 pieces.. but taste nice.. only thing is the fish portions too little."
ChIJscM1h0EU2jERCFlJmTKLIEs,Srisun Prata.Com,4,Usual place but I like the food there
ChIJscM1h0EU2jERCFlJmTKLIEs,Srisun Prata.Com,5,Especially love the Makcik Breakfast food.
ChIJv16567UX2jERcZwgPrtUPk0,Ssada Gimbab 싸다김밥 (Lentor Modern),5,"The gimbap is nice, served with 2 bancha. Clean environment and easy ordering process."
ChIJv16567UX2jERcZwgPrtUPk0,Ssada Gimbab 싸다김밥 (Lentor Modern),4,"the kimbap is quite dry, no sesame smell and full of carrots. The stew is good. Will try other dishes"
ChIJv16567UX2jERcZwgPrtUPk0,Ssada Gimbab 싸다김밥 (Lentor Modern),5,Yummy gimbap
ChIJ25Ko6BMT2jEROGMipN3Y6Gw,Ssdc Food Hub,1,The drink cannot make it
ChIJtaSmlqQZ2jER3dz70cIT3z8,Standing Sushi Bar,3,"The food was average—the spicy tuna wasn’t actually spicy, and the rest of the dishes were fairly mediocre."
ChIJtaSmlqQZ2jER3dz70cIT3z8,Standing Sushi Bar,5,"Value for money using the trust card 1 for 1 premium omakase birthday deal. The sushi and sashimi served were all very fresh and tasty, with cuts such as otoro, kampachi and akami. This is not as fancy as other restaurants specialising in omakase, but still a good experience for sushi lovers with a chill vibe."
ChIJtaSmlqQZ2jER3dz70cIT3z8,Standing Sushi Bar,4,"Vor 8 Jahren waren wir schon mal hier und waren begeistert: vom Preis, der Qualität und vom Service.
Jetzt 2026 waren wir erneut hier und sind überrascht, wie unfreundlich das Personal ist. Es ist nicht nur das Problem der Sushi Bar, sondern, in unseren Augen, Singapur im Allgemeinen. Darüber sind wir sehr erstaunt. Die sushi happy hour ist super."
ChIJtaSmlqQZ2jER3dz70cIT3z8,Standing Sushi Bar,5,"Visited Standing Sushi Bar for a Friday dinner using a Trust Card omakase birthday voucher and it was really value for money. The ingredients for omakase were fresh and delicious. We also topped up for the uni sushi which turned out to be a great choice. Overall, a satisfying and affordable sushi experience. Would come back again!"
ChIJtaSmlqQZ2jER3dz70cIT3z8,Standing Sushi Bar,3,"Used the trust card 1 for 1 $108 omakase deal. Was late for the reservation at 12 so was seated in the general area outside, sushi and sashimi were decent, but not worth it at the price. Just order from their ala carte menu instead."
ChIJlT19iQ0W2jERMaXXPu9TPR8,Starbucks (Compass One),4,I came here because I received a Starbucks gift card for Christmas. The person who took my order was friendly and the drink was ok. The drinks are rather expensive although it was a nice place to chill and have a drink.
ChIJlT19iQ0W2jERMaXXPu9TPR8,Starbucks (Compass One),1,"I ordered and specifically mentioned Hot White Chocolate Mocha grande size at the counter. However, the female crew member keys as my order as White Chocolate Mocha Frappuccino. I immediately clarified that I did not want a Frappuccino. She responded by confirming details such as “no whipped cream,” which led me to believe the order had been correctly understood.

When I received the drink, it was a White Chocolate Mocha Frappuccino. I informed the barista, who was polite and handled the situation professionally by asking me to return to the counter due to the price difference and preparing the correct drink for me.

I am not upset about the miscommunication itself, nor about the price adjustment. What concerned me was the way the female crew responded afterward, as I felt I was being told that I had misinterpreted the order, even though I had clearly stated my request and did not comment anything further.

I understand mistakes can happen due to miscommunication, but I hope more attention can be given to communication and service ensure customers feel heard and respected."
ChIJlT19iQ0W2jERMaXXPu9TPR8,Starbucks (Compass One),5,Didnt have cashless but one barista was kind enough to help me pay with his card
ChIJlT19iQ0W2jERMaXXPu9TPR8,Starbucks (Compass One),5,"Had a great experience at this location! Unlike many other outlets, it wasn't crowded at all, and there were plenty of seats available, making it a perfect spot to relax. I really loved the cheesecake filling in the pastry I had—super creamy and delicious. Also, took advantage of the 1-for-1 drinks promo, which was a fantastic deal. Highly recommend this spot if you’re looking for a quiet caffeine fix!"
ChIJv4Mk4QYa2jER0qMh-YQv31k,Stewart Fruit Juice,5,Friendly owner and very affordable drinks! Got an apple-orange-carrot juice for just $2.50. Great value and refreshing!
ChIJv4Mk4QYa2jER0qMh-YQv31k,Stewart Fruit Juice,1,I ordered mango juice. Paid $3. Then I saw the stallholder open the fridge door and took out a box of mango juice. It is not blended on the spot. I totally lost faith. Didn’t want to create a scene.
ChIJv4Mk4QYa2jER0qMh-YQv31k,Stewart Fruit Juice,1,"Decided to help this aunty one day and got her watermelon soursop juice. Was so disappointed that she used syrup. Never had such a bad juice in my life. It tasted like liquid bubble gum.

Was not going to write a bad review until the next day i returned to get juice from a neighbouring stall instead - and the aunty just shook her head at me and gave me black face."
ChIJv4Mk4QYa2jER0qMh-YQv31k,Stewart Fruit Juice,1,"Fruit juice was very diluted. The avocado was very bad, with a slight sour taste. I wouldn’t hesitate to give it a –5."
ChIJv4Mk4QYa2jER0qMh-YQv31k,Stewart Fruit Juice,5,"If you’re visiting Adam’s Road Food Market, please try their strawberry banana smoothie! It’s the right consistency and sweetness! Also, it only cost $2.5! In this economy?!"
ChIJ4VNxIMYZ2jERxv4YPC6Nb9A,Streats (City Square Mall),5,Food is 🔥🔥🔥 and service is good
ChIJ4VNxIMYZ2jERxv4YPC6Nb9A,Streats (City Square Mall),4,The food was great! The staff were efficent and friendly. And the athmosphere was relaxing and vibrant
ChIJ4VNxIMYZ2jERxv4YPC6Nb9A,Streats (City Square Mall),5,Its very exquisite
ChIJ4VNxIMYZ2jERxv4YPC6Nb9A,Streats (City Square Mall),5,Very good customer service. Ambience is cosy in the evening
ChIJyZjkpyUT2jER56SlokPsko4,Stt Indian Cuisine,5,The hotel staff is always energetic and food prepared by the chef is really excellent and tasty  I never had tasted this much tasty food
ChIJyZjkpyUT2jER56SlokPsko4,Stt Indian Cuisine,5,"Delicious food at very good price
waiters were friendly"
ChIJSzkpJQAT2jERCpQFTYuxlC0,Stt Restaurant,5,"fresh prata, friendly staff, amazing curry"
ChIJSzkpJQAT2jERCpQFTYuxlC0,Stt Restaurant,5,好吃很脆！咖哩味道很好 也不会太辣哦
ChIJSzkpJQAT2jERCpQFTYuxlC0,Stt Restaurant,5,"Best prata, briyani, dosai, mee goreng, masala food in Singapore. Superb friendly boss and staffs. Highly recommended. 👍👍👍 vegetarian option available."
ChIJi5NjLo4a2jERUqETvC_b-a4,Stuff'd (Commonwealth Avenue West),5,Thanks Hedilyn 😊 Really good service!
ChIJi5NjLo4a2jERUqETvC_b-a4,Stuff'd (Commonwealth Avenue West),5,Food always reliable and good service.
ChIJNw8X-fMR2jERBCHXNtciY8Q,Stuff'd (Choa Chu Kang North 6),5,Viki was very friendly and fast
ChIJNw8X-fMR2jERBCHXNtciY8Q,Stuff'd (Choa Chu Kang North 6),3,"I’ve ordered the Daily Bowl here many times and it’s usually my go-to. The food tastes good and is generally satisfying. However, one downside is that the staff often don’t replenish the toppings when they’re running low or already finished. Also, the portion size can be inconsistent and seems to depend on which staff is serving. Overall, good food, but consistency and topping availability could be improved."
ChIJNw8X-fMR2jERBCHXNtciY8Q,Stuff'd (Choa Chu Kang North 6),1,Very rude customer service. Had a worst experience 👎👎👎👎
ChIJNw8X-fMR2jERBCHXNtciY8Q,Stuff'd (Choa Chu Kang North 6),5,The food was nice and in perfect portion. The manager nisha took care of my requirement and understood what I wanted to order as this was my 1st time here. Thanks for the hospitality.
ChIJ1dMjB7QX2jERpF2yImIB_Ww,Suki-Ya (All You Can Eat Shabu Shabu (Heartland Mall Kovan)),4,"Quick service, good selections and easy on the wallet. The soups were a bit too salty. Wish they served coffee! Tables were a bit tiny"
ChIJ1dMjB7QX2jERpF2yImIB_Ww,Suki-Ya (All You Can Eat Shabu Shabu (Heartland Mall Kovan)),5,"Suki-Ya at Heartland Mall Kovan is a Japanese all-you-can-eat shabu shabu restaurant that delivers generous portions, solid quality, and great value. Perfect for groups, families, or casual dinners, Suki-Ya lets you cook fresh ingredients at your table in simmering broth, choosing from two soup bases per pot to suit different tastes.

The buffet focuses on unlimited thinly sliced meats like pork and beef that cook quickly and stay tender. Orders are served fresh straight from the kitchen, keeping each serving hot and just right for tasting. Alongside the meats, there’s a self-service station with fresh vegetables, mushrooms, tofu, noodles, rice, and a variety of fish and meat balls — everything you need for a complete hotpot experience.

Sauces and condiments are easy to customise, letting you mix soy sauce, sesame, garlic, chilli, and more to match your preferred flavour profile. Most buffet packages also include unlimited soft drinks and simple desserts, offering a satisfying finish to a hearty meal.

Located inside Heartland Mall Kovan, the restaurant is easy to reach by public transport and fits well into a casual neighbourhood dining scene. The interior is straightforward and comfortable, designed to accommodate groups without fuss. Prices are affordable compared to premium hotpot spots, making this a go-to choice when you want a filling meal without overspending.

Overall, Suki-Ya at Heartland Mall Kovan is a reliable, well-priced shabu shabu buffet with fresh ingredients, friendly service, and a relaxed atmosphere."
ChIJ1dMjB7QX2jERpF2yImIB_Ww,Suki-Ya (All You Can Eat Shabu Shabu (Heartland Mall Kovan)),5,"Staff is very nice and meat is decent quality for the price. The assortment of veggies, fishcakes and tofu is also nice. I also like the variety of sauces. When I asked if they had any more milk pudding the staff even helped inform me when more was coming out and another staff directly offered the milk pudding they just took out without me even needing to get up again. I come here occasionally and always leave satisfied."
ChIJ1dMjB7QX2jERpF2yImIB_Ww,Suki-Ya (All You Can Eat Shabu Shabu (Heartland Mall Kovan)),5,Love the food! Excellent service 😁😁 would come back again
ChIJw-lr8UsY2jERHhdpnNoWmRo,Suki-Ya (All You Can Eat Shabu Shabu (Kallang Wave Mall)),3,"We had lunch here yesterday. Unfortunately, two hours after, I realized I left my eyeglasses at their restaurant. We have been trying to contact them thru the number posted in their website. But no one has been answering. I don’t know if it’s not working, but I hope someone can reach out to me here so I know if they kept my eyeglasses. Thank you."
ChIJw-lr8UsY2jERHhdpnNoWmRo,Suki-Ya (All You Can Eat Shabu Shabu (Kallang Wave Mall)),5,Today i went with family to Sukiya Kallang Wave for dinner. It’s always refreshing when someone like their staff Andrew goes out of their way to be helpful and friendly. It makes a regular dinner more memorable.
ChIJw-lr8UsY2jERHhdpnNoWmRo,Suki-Ya (All You Can Eat Shabu Shabu (Kallang Wave Mall)),5,"Knowing Sukiya kallang wave mall is ending on April 12, we came down to eat.
Special thanks to Staff Andrew , very friendly  and helpful.
Hope we will see him in other outlet."
ChIJw-lr8UsY2jERHhdpnNoWmRo,Suki-Ya (All You Can Eat Shabu Shabu (Kallang Wave Mall)),5,"Operating hours clearly state 10pm closing, yet we arrived at 8:45pm and were told the kitchen closes at 9pm.

If the kitchen stops taking orders an hour before closing, then your operating hours should reflect that. Customers shouldn’t be expected to magically know the kitchen shuts earlier."
ChIJw-lr8UsY2jERHhdpnNoWmRo,Suki-Ya (All You Can Eat Shabu Shabu (Kallang Wave Mall)),3,"There are no food prices on the menu which was confusing me. And none of the labels match the actual condiments, people nearby are complaining, “I don’t know what sauce it is” as well. These should be made clear for customers.
Staff were all trying and willing to help though, appreciate that."
ChIJBbroTsIb2jEROr9uxsKYr5U,Sum Kee Food (Telok Blangah),5,has a family atmosphere and service was good and quick! :-) noisy and chaotic but that's all part of the charm! well decorated with indoor and outdoor seating 👍🏻
ChIJBbroTsIb2jEROr9uxsKYr5U,Sum Kee Food (Telok Blangah),3,Visited many times. Today the dishes are hit and miss. Lo mai gai was so chewy and sticky. I had trouble splitting the rice and mushroom. I thought it was abalone.
ChIJBbroTsIb2jEROr9uxsKYr5U,Sum Kee Food (Telok Blangah),5,Very good food
ChIJI-qywFsV2jERLFKjhkJCS8g,Sum's Kitchen,5,Soya Chicken tenderly good with a nice after taste
ChIJI-qywFsV2jERLFKjhkJCS8g,Sum's Kitchen,4,The food is good but dun expect top notch service. It's hk style of service. If you are ok. You will enjoy the food. :)
ChIJI-qywFsV2jERLFKjhkJCS8g,Sum's Kitchen,1,非常難吃，燒鴨上桌是冷的，又咸又黑，完全燒焦了，以後不會再來
ChIJWRkNZWsa2jERYAa7USlngOc,Sumo Salad,5,Not the cheapest but they're made well. They're also not bland. I've had sumo salad a few times and it's always been fresh and tasty. Bonus: friendly service!
ChIJWRkNZWsa2jERYAa7USlngOc,Sumo Salad,1,"Don’t know why the review is so high. This is one of the worst bowls I’ve ever had here in Singapore. $13.50 for a bowl of brown rice, some chicken with a bit of leaves. Tasteless and expensive. Don’t bother with the preset bowls"
ChIJWRkNZWsa2jERYAa7USlngOc,Sumo Salad,5,Such kind staffs and delicious simple love food. Important nutrient supply.
ChIJWRkNZWsa2jERYAa7USlngOc,Sumo Salad,5,"Got my salads here twice in a recent week and I have to say that it is a unique option compared to other salad bars. Following Australian style, the salads here are pre-mixed. Every salad mix has a different personality and more importantly tastes flavourful. Not to mention that the boxes are filled to the brim which is bang for your buck so the servings are really filling. Recommend anyone to go for the Tandoori chicken, egg and potato and pesto pasta if you are looking to try."
ChIJe8Ja3KoX2jERKEYSa1KwuYs,Sun Ray Cafe,5,Really great service :)
ChIJe8Ja3KoX2jERKEYSa1KwuYs,Sun Ray Cafe,4,"Love bringing my dog here for a decent meal at a decent price, however the chef is sometimes a little heavy handed on the salt."
ChIJc81mYAAT2jERMJLSQ6kP4KY,Sunbo Chicken Rice,4,Love the roasted chicken rice. I had a quarter chicken. Love eating here coz it's air condition.
ChIJc81mYAAT2jERMJLSQ6kP4KY,Sunbo Chicken Rice,5,Love the roasted chicken rice!
ChIJc81mYAAT2jERMJLSQ6kP4KY,Sunbo Chicken Rice,1,"I ordered thigh chicken rice but ended up receiving mixed chicken meat instead. The chicken didn’t look appetising at all. This isn’t my first time patronising the stall, so I was quite disappointed. Unfortunately, I didn’t take any photos of the chicken rice.

I’ve attached a screenshot of my credit card charge for reference. For privacy reasons, I’ve blocked out the date of my visit."
ChIJc81mYAAT2jERMJLSQ6kP4KY,Sunbo Chicken Rice,5,"Not only flavorful, but the portion of chicken was just right, plenty of meat to go with every bite of rice."
ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,Sunny Fishball Noodles,5,Delicious!
ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,Sunny Fishball Noodles,5,Her laksa broth is lemak and rich. Been back 4 times since I tried it 2 months ago. Thank you Auntie.
ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,Sunny Fishball Noodles,2,"Noodles are cooked to al Dente but the taste is below my average expectations. Maybe they are not using pork lard but vegetable oil. If this is the case, then the healthy option is not for me."
